DateID,Date,DayofWeek,Month,Quarter,Year,isWeekend
20240327,03/27/24,Wednesday,3,1,2024,FALSE
20240328,03/28/24,Thursday,3,1,2024,FALSE
20240329,03/29/24,Friday,3,1,2024,FALSE
20240330,03/30/24,Saturday,3,1,2024,TRUE
20240331,03/31/24,Sunday,3,1,2024,TRUE
20240401,04/01/24,Monday,4,2,2024,FALSE
20240402,04/02/24,Tuesday,4,2,2024,FALSE
20240403,04/03/24,Wednesday,4,2,2024,FALSE
20240404,04/04/24,Thursday,4,2,2024,FALSE
20240405,04/05/24,Friday,4,2,2024,FALSE
20240406,04/06/24,Saturday,4,2,2024,TRUE
20240407,04/07/24,Sunday,4,2,2024,TRUE
20240408,04/08/24,Monday,4,2,2024,FALSE
20240409,04/09/24,Tuesday,4,2,2024,FALSE
20240410,04/10/24,Wednesday,4,2,2024,FALSE
20240411,04/11/24,Thursday,4,2,2024,FALSE
20240412,04/12/24,Friday,4,2,2024,FALSE
20240413,04/13/24,Saturday,4,2,2024,TRUE
20240414,04/14/24,Sunday,4,2,2024,TRUE
20240415,04/15/24,Monday,4,2,2024,FALSE
20240416,04/16/24,Tuesday,4,2,2024,FALSE
20240417,04/17/24,Wednesday,4,2,2024,FALSE
20240418,04/18/24,Thursday,4,2,2024,FALSE
20240419,04/19/24,Friday,4,2,2024,FALSE
20240420,04/20/24,Saturday,4,2,2024,TRUE
20240421,04/21/24,Sunday,4,2,2024,TRUE
20240422,04/22/24,Monday,4,2,2024,FALSE
20240423,04/23/24,Tuesday,4,2,2024,FALSE
20240424,04/24/24,Wednesday,4,2,2024,FALSE
20240425,04/25/24,Thursday,4,2,2024,FALSE
20240426,04/26/24,Friday,4,2,2024,FALSE
20240427,04/27/24,Saturday,4,2,2024,TRUE
20240428,04/28/24,Sunday,4,2,2024,TRUE
20240429,04/29/24,Monday,4,2,2024,FALSE
20240430,04/30/24,Tuesday,4,2,2024,FALSE
20240501,05/01/24,Wednesday,5,2,2024,FALSE
20240502,05/02/24,Thursday,5,2,2024,FALSE
20240503,05/03/24,Friday,5,2,2024,FALSE
20240504,05/04/24,Saturday,5,2,2024,TRUE
20240505,05/05/24,Sunday,5,2,2024,TRUE
20240506,05/06/24,Monday,5,2,2024,FALSE
20240507,05/07/24,Tuesday,5,2,2024,FALSE
20240508,05/08/24,Wednesday,5,2,2024,FALSE
20240509,05/09/24,Thursday,5,2,2024,FALSE
20240510,05/10/24,Friday,5,2,2024,FALSE
20240511,05/11/24,Saturday,5,2,2024,TRUE
20240512,05/12/24,Sunday,5,2,2024,TRUE
20240513,05/13/24,Monday,5,2,2024,FALSE
20240514,05/14/24,Tuesday,5,2,2024,FALSE
20240515,05/15/24,Wednesday,5,2,2024,FALSE
20240516,05/16/24,Thursday,5,2,2024,FALSE
20240517,05/17/24,Friday,5,2,2024,FALSE
20240518,05/18/24,Saturday,5,2,2024,TRUE
20240519,05/19/24,Sunday,5,2,2024,TRUE
20240520,05/20/24,Monday,5,2,2024,FALSE
20240521,05/21/24,Tuesday,5,2,2024,FALSE
20240522,05/22/24,Wednesday,5,2,2024,FALSE
20240523,05/23/24,Thursday,5,2,2024,FALSE
20240524,05/24/24,Friday,5,2,2024,FALSE
20240525,05/25/24,Saturday,5,2,2024,TRUE
20240526,05/26/24,Sunday,5,2,2024,TRUE
20240527,05/27/24,Monday,5,2,2024,FALSE
20240528,05/28/24,Tuesday,5,2,2024,FALSE
20240529,05/29/24,Wednesday,5,2,2024,FALSE
20240530,05/30/24,Thursday,5,2,2024,FALSE
20240531,05/31/24,Friday,5,2,2024,FALSE
20240601,06/01/24,Saturday,6,2,2024,TRUE
20240602,06/02/24,Sunday,6,2,2024,TRUE
20240603,06/03/24,Monday,6,2,2024,FALSE
20240604,06/04/24,Tuesday,6,2,2024,FALSE
20240605,06/05/24,Wednesday,6,2,2024,FALSE
20240606,06/06/24,Thursday,6,2,2024,FALSE
20240607,06/07/24,Friday,6,2,2024,FALSE
20240608,06/08/24,Saturday,6,2,2024,TRUE
20240609,06/09/24,Sunday,6,2,2024,TRUE
20240610,06/10/24,Monday,6,2,2024,FALSE
20240611,06/11/24,Tuesday,6,2,2024,FALSE
20240612,06/12/24,Wednesday,6,2,2024,FALSE
20240613,06/13/24,Thursday,6,2,2024,FALSE
20240614,06/14/24,Friday,6,2,2024,FALSE
20240615,06/15/24,Saturday,6,2,2024,TRUE
20240616,06/16/24,Sunday,6,2,2024,TRUE
20240617,06/17/24,Monday,6,2,2024,FALSE
20240618,06/18/24,Tuesday,6,2,2024,FALSE
20240619,06/19/24,Wednesday,6,2,2024,FALSE
20240620,06/20/24,Thursday,6,2,2024,FALSE
20240621,06/21/24,Friday,6,2,2024,FALSE
20240622,06/22/24,Saturday,6,2,2024,TRUE
20240623,06/23/24,Sunday,6,2,2024,TRUE
20240624,06/24/24,Monday,6,2,2024,FALSE
20240625,06/25/24,Tuesday,6,2,2024,FALSE
20240626,06/26/24,Wednesday,6,2,2024,FALSE
20240627,06/27/24,Thursday,6,2,2024,FALSE
20240628,06/28/24,Friday,6,2,2024,FALSE
20240629,06/29/24,Saturday,6,2,2024,TRUE
20240630,06/30/24,Sunday,6,2,2024,TRUE
20240701,07/01/24,Monday,7,3,2024,FALSE
20240702,07/02/24,Tuesday,7,3,2024,FALSE
20240703,07/03/24,Wednesday,7,3,2024,FALSE
20240704,07/04/24,Thursday,7,3,2024,FALSE
20240705,07/05/24,Friday,7,3,2024,FALSE
20240706,07/06/24,Saturday,7,3,2024,TRUE
20240707,07/07/24,Sunday,7,3,2024,TRUE
20240708,07/08/24,Monday,7,3,2024,FALSE
20240709,07/09/24,Tuesday,7,3,2024,FALSE
20240710,07/10/24,Wednesday,7,3,2024,FALSE
20240711,07/11/24,Thursday,7,3,2024,FALSE
20240712,07/12/24,Friday,7,3,2024,FALSE
20240713,07/13/24,Saturday,7,3,2024,TRUE
20240714,07/14/24,Sunday,7,3,2024,TRUE
20240715,07/15/24,Monday,7,3,2024,FALSE
20240716,07/16/24,Tuesday,7,3,2024,FALSE
20240717,07/17/24,Wednesday,7,3,2024,FALSE
20240718,07/18/24,Thursday,7,3,2024,FALSE
20240719,07/19/24,Friday,7,3,2024,FALSE
20240720,07/20/24,Saturday,7,3,2024,TRUE
20240721,07/21/24,Sunday,7,3,2024,TRUE
20240722,07/22/24,Monday,7,3,2024,FALSE
20240723,07/23/24,Tuesday,7,3,2024,FALSE
20240724,07/24/24,Wednesday,7,3,2024,FALSE
20240725,07/25/24,Thursday,7,3,2024,FALSE
20240726,07/26/24,Friday,7,3,2024,FALSE
20240727,07/27/24,Saturday,7,3,2024,TRUE
20240728,07/28/24,Sunday,7,3,2024,TRUE
20240729,07/29/24,Monday,7,3,2024,FALSE
20240730,07/30/24,Tuesday,7,3,2024,FALSE
20240731,07/31/24,Wednesday,7,3,2024,FALSE
20240801,08/01/24,Thursday,8,3,2024,FALSE
20240802,08/02/24,Friday,8,3,2024,FALSE
20240803,08/03/24,Saturday,8,3,2024,TRUE
20240804,08/04/24,Sunday,8,3,2024,TRUE
20240805,08/05/24,Monday,8,3,2024,FALSE
20240806,08/06/24,Tuesday,8,3,2024,FALSE
20240807,08/07/24,Wednesday,8,3,2024,FALSE
20240808,08/08/24,Thursday,8,3,2024,FALSE
20240809,08/09/24,Friday,8,3,2024,FALSE
20240810,08/10/24,Saturday,8,3,2024,TRUE
20240811,08/11/24,Sunday,8,3,2024,TRUE
20240812,08/12/24,Monday,8,3,2024,FALSE
20240813,08/13/24,Tuesday,8,3,2024,FALSE
20240814,08/14/24,Wednesday,8,3,2024,FALSE
20240815,08/15/24,Thursday,8,3,2024,FALSE
20240816,08/16/24,Friday,8,3,2024,FALSE
20240817,08/17/24,Saturday,8,3,2024,TRUE
20240818,08/18/24,Sunday,8,3,2024,TRUE
20240819,08/19/24,Monday,8,3,2024,FALSE
20240820,08/20/24,Tuesday,8,3,2024,FALSE
20240821,08/21/24,Wednesday,8,3,2024,FALSE
20240822,08/22/24,Thursday,8,3,2024,FALSE
20240823,08/23/24,Friday,8,3,2024,FALSE
20240824,08/24/24,Saturday,8,3,2024,TRUE
20240825,08/25/24,Sunday,8,3,2024,TRUE
20240826,08/26/24,Monday,8,3,2024,FALSE
20240827,08/27/24,Tuesday,8,3,2024,FALSE
20240828,08/28/24,Wednesday,8,3,2024,FALSE
20240829,08/29/24,Thursday,8,3,2024,FALSE
20240830,08/30/24,Friday,8,3,2024,FALSE
20240831,08/31/24,Saturday,8,3,2024,TRUE
20240901,09/01/24,Sunday,9,3,2024,TRUE
20240902,09/02/24,Monday,9,3,2024,FALSE
20240903,09/03/24,Tuesday,9,3,2024,FALSE
20240904,09/04/24,Wednesday,9,3,2024,FALSE
20240905,09/05/24,Thursday,9,3,2024,FALSE
20240906,09/06/24,Friday,9,3,2024,FALSE
20240907,09/07/24,Saturday,9,3,2024,TRUE
20240908,09/08/24,Sunday,9,3,2024,TRUE
20240909,09/09/24,Monday,9,3,2024,FALSE
20240910,09/10/24,Tuesday,9,3,2024,FALSE
20240911,09/11/24,Wednesday,9,3,2024,FALSE
20240912,09/12/24,Thursday,9,3,2024,FALSE
20240913,09/13/24,Friday,9,3,2024,FALSE
20240914,09/14/24,Saturday,9,3,2024,TRUE
20240915,09/15/24,Sunday,9,3,2024,TRUE
20240916,09/16/24,Monday,9,3,2024,FALSE
20240917,09/17/24,Tuesday,9,3,2024,FALSE
20240918,09/18/24,Wednesday,9,3,2024,FALSE
20240919,09/19/24,Thursday,9,3,2024,FALSE
20240920,09/20/24,Friday,9,3,2024,FALSE
20240921,09/21/24,Saturday,9,3,2024,TRUE
20240922,09/22/24,Sunday,9,3,2024,TRUE
20240923,09/23/24,Monday,9,3,2024,FALSE
20240924,09/24/24,Tuesday,9,3,2024,FALSE
20240925,09/25/24,Wednesday,9,3,2024,FALSE
20240926,09/26/24,Thursday,9,3,2024,FALSE
20240927,09/27/24,Friday,9,3,2024,FALSE
20240928,09/28/24,Saturday,9,3,2024,TRUE
20240929,09/29/24,Sunday,9,3,2024,TRUE
20240930,09/30/24,Monday,9,3,2024,FALSE
20241001,10/01/24,Tuesday,10,4,2024,FALSE
20241002,10/02/24,Wednesday,10,4,2024,FALSE
20241003,10/03/24,Thursday,10,4,2024,FALSE
20241004,10/04/24,Friday,10,4,2024,FALSE
20241005,10/05/24,Saturday,10,4,2024,TRUE
20241006,10/06/24,Sunday,10,4,2024,TRUE
20241007,10/07/24,Monday,10,4,2024,FALSE
20241008,10/08/24,Tuesday,10,4,2024,FALSE
20241009,10/09/24,Wednesday,10,4,2024,FALSE
20241010,10/10/24,Thursday,10,4,2024,FALSE
20241011,10/11/24,Friday,10,4,2024,FALSE
20241012,10/12/24,Saturday,10,4,2024,TRUE
20241013,10/13/24,Sunday,10,4,2024,TRUE
20241014,10/14/24,Monday,10,4,2024,FALSE
20241015,10/15/24,Tuesday,10,4,2024,FALSE
20241016,10/16/24,Wednesday,10,4,2024,FALSE
20241017,10/17/24,Thursday,10,4,2024,FALSE
20241018,10/18/24,Friday,10,4,2024,FALSE
20241019,10/19/24,Saturday,10,4,2024,TRUE
20241020,10/20/24,Sunday,10,4,2024,TRUE
20241021,10/21/24,Monday,10,4,2024,FALSE
20241022,10/22/24,Tuesday,10,4,2024,FALSE
20241023,10/23/24,Wednesday,10,4,2024,FALSE
20241024,10/24/24,Thursday,10,4,2024,FALSE
20241025,10/25/24,Friday,10,4,2024,FALSE
20241026,10/26/24,Saturday,10,4,2024,TRUE
20241027,10/27/24,Sunday,10,4,2024,TRUE
20241028,10/28/24,Monday,10,4,2024,FALSE
20241029,10/29/24,Tuesday,10,4,2024,FALSE
20241030,10/30/24,Wednesday,10,4,2024,FALSE
20241031,10/31/24,Thursday,10,4,2024,FALSE
20241101,11/01/24,Friday,11,4,2024,FALSE
20241102,11/02/24,Saturday,11,4,2024,TRUE
20241103,11/03/24,Sunday,11,4,2024,TRUE
20241104,11/04/24,Monday,11,4,2024,FALSE
20241105,11/05/24,Tuesday,11,4,2024,FALSE
20241106,11/06/24,Wednesday,11,4,2024,FALSE
20241107,11/07/24,Thursday,11,4,2024,FALSE
20241108,11/08/24,Friday,11,4,2024,FALSE
20241109,11/09/24,Saturday,11,4,2024,TRUE
20241110,11/10/24,Sunday,11,4,2024,TRUE
20241111,11/11/24,Monday,11,4,2024,FALSE
20241112,11/12/24,Tuesday,11,4,2024,FALSE
20241113,11/13/24,Wednesday,11,4,2024,FALSE
20241114,11/14/24,Thursday,11,4,2024,FALSE
20241115,11/15/24,Friday,11,4,2024,FALSE
20241116,11/16/24,Saturday,11,4,2024,TRUE
20241117,11/17/24,Sunday,11,4,2024,TRUE
20241118,11/18/24,Monday,11,4,2024,FALSE
20241119,11/19/24,Tuesday,11,4,2024,FALSE
20241120,11/20/24,Wednesday,11,4,2024,FALSE
20241121,11/21/24,Thursday,11,4,2024,FALSE
20241122,11/22/24,Friday,11,4,2024,FALSE
20241123,11/23/24,Saturday,11,4,2024,TRUE
20241124,11/24/24,Sunday,11,4,2024,TRUE
20241125,11/25/24,Monday,11,4,2024,FALSE
20241126,11/26/24,Tuesday,11,4,2024,FALSE
20241127,11/27/24,Wednesday,11,4,2024,FALSE
20241128,11/28/24,Thursday,11,4,2024,FALSE
20241129,11/29/24,Friday,11,4,2024,FALSE
20241130,11/30/24,Saturday,11,4,2024,TRUE
20241201,12/01/24,Sunday,12,4,2024,TRUE
20241202,12/02/24,Monday,12,4,2024,FALSE
20241203,12/03/24,Tuesday,12,4,2024,FALSE
20241204,12/04/24,Wednesday,12,4,2024,FALSE
20241205,12/05/24,Thursday,12,4,2024,FALSE
20241206,12/06/24,Friday,12,4,2024,FALSE
20241207,12/07/24,Saturday,12,4,2024,TRUE
20241208,12/08/24,Sunday,12,4,2024,TRUE
20241209,12/09/24,Monday,12,4,2024,FALSE
20241210,12/10/24,Tuesday,12,4,2024,FALSE
20241211,12/11/24,Wednesday,12,4,2024,FALSE
20241212,12/12/24,Thursday,12,4,2024,FALSE
20241213,12/13/24,Friday,12,4,2024,FALSE
20241214,12/14/24,Saturday,12,4,2024,TRUE
20241215,12/15/24,Sunday,12,4,2024,TRUE
20241216,12/16/24,Monday,12,4,2024,FALSE
20241217,12/17/24,Tuesday,12,4,2024,FALSE
20241218,12/18/24,Wednesday,12,4,2024,FALSE
20241219,12/19/24,Thursday,12,4,2024,FALSE
20241220,12/20/24,Friday,12,4,2024,FALSE
20241221,12/21/24,Saturday,12,4,2024,TRUE
20241222,12/22/24,Sunday,12,4,2024,TRUE
20241223,12/23/24,Monday,12,4,2024,FALSE
20241224,12/24/24,Tuesday,12,4,2024,FALSE
20241225,12/25/24,Wednesday,12,4,2024,FALSE
20241226,12/26/24,Thursday,12,4,2024,FALSE
20241227,12/27/24,Friday,12,4,2024,FALSE
20241228,12/28/24,Saturday,12,4,2024,TRUE
20241229,12/29/24,Sunday,12,4,2024,TRUE
20241230,12/30/24,Monday,12,4,2024,FALSE
20241231,12/31/24,Tuesday,12,4,2024,FALSE
20250101,01/01/25,Wednesday,1,1,2025,FALSE
